point_id,review,rating,date
14,"Главное достоинство места - туристическая пешеходная улица, видимо поэтому с гостями проблем нет и это распустило ресторан. Посредственная кухня, никакое исполнение национальной кухни, да и местами ощущение, что блюдо не приготовлено, а разогрето (хотя должно быть с мангала), 
но всю атмосферу делает персонал в зале, молодцы, им удаётся вытянуть это место, иначе оценить это выше 3 звёзд было бы нельзя.",4.0,2023-04-08T16:55:01.405Z
14,"Из положительных моментов следует отметить интерьер заведения: чувствуешь, что действительно попал в среднюю Азию. Но на этом всё.

Произошла конфликтная ситуация с менеджером заведения. Было 29-е ноября 2022г. примерно 4 часа ночи и занято 3-4 стола при остальных 10-15-ти свободных. После того как я сделал заказ, уснул. Официант по просьбе менеджера разбудил меня, потому что, по мнению менеджера, у них спать нельзя. Однако то, что некоторые официанты также спали в зале, менеджера не смутило. На мой вопрос менеджеру почему мне, гостю, спать нельзя, а сотруднику можно получил ответ, что мне показалось. То есть меня ещё и держат за идиота.

Неуважаемый менеджер! Индивидуально для вас напомню, что я – клиент, и я плачу вам за свой комфорт, который вы самым наглым образом посмели нарушить.

С презрением.",1.0,2022-11-30T05:07:12.054Z
14,"Очень интересное заведение, вкусно поесть можно!))) Персонал отличный.",5.0,2023-09-21T13:07:29.650Z
14,"Очень понравилась еда и обслуживание. Отдельное спасибо официант Саиду. Место коллоритное и очень приятное. Рекомендую туристам посетить это заведение. Приятные цены, вкусно и атмосферное.",5.0,2022-07-21T17:28:22.889Z
14,"Классный ресторан! Вкусная еда, атмосферный интерьер и очень приятные сотрудники! Сюда хочется возвращаться )",5.0,2023-04-11T16:45:12.316Z
14,"Первое с чем вы столкнетесь: где вход? Как попасть? Кухня: вкусная! При этом официанты - молодцы/продавцы: аккуратно ориентируют на более дорогие позиции в меню. Мы были вечером, поэтому жирный минус - полумрак в заведении такой, что все гости включают фонарик на телефонах, что бы рассмотреть меню и сделать заказ… Музыка крайне громкая (наш столик стоял далеко от барной стойки), приходилось её перекрикивать… Национальная кухня вкусная. Цены средние-чуть выше средних.",3.0,2022-10-27T18:02:28.404Z
14,"Вкусная еда по приемлемым ценам в самом центре города. Если хотите попробовать национальные блюда - вам точно сюда. Но у них есть и европейские блюда. Официанты приятные, быстро обслуживают.",5.0,2022-11-08T17:02:51.327Z
14,Отличное место! Хорошая электронная музыка с элементами восточной! Вкусная еда! Прекрасная веранда с диванами и тапчанами! Отличные официанты! Находится в самом центре города и работает круглосуточно!,5.0,2022-04-20T17:14:13.695Z
14,"Все понравилось, атмосфера, внутрений интерьер, шашлык из барашки, манты. Советую",5.0,2023-06-07T18:46:44.844Z
14,Красивое очень место. Классный дизайн. Еда вкусная. Средний ценник по городу.,5.0,2023-07-17T17:48:47.414Z
14,"Очень и очень долгое обслуживание при неполной посадке. 
В плове сухой рис. 
Каре ягненка - мясо сухое. 
Салат ачичук - хороший. Но порции небольшие.",3.0,2023-05-04T06:14:31.666Z
14,Уютный ресторан. Цены приемлимые. Обслуга хорошая. Подача блюд быстрая.,5.0,2023-07-11T17:44:55.231Z
14,"Читая плохие отзывы, подумала - ну явно преувеличивают, как это - темно, что не видно меню?
На деле все правда плохо. Ооочень темно, серьезно не видно даже позиций в меню (впервые такое встречаю вообще). Еда - отвратительная. Салат Ташкент - позавчерашний, как минимум. Салат уже сок дал…. Ужасно не вкусно 
Чебурек подали на тарелке с…. Рисунком из шоколада! Может повар был не в себе и положил чебурек на тарелку для десерта…. Не знаю. Нарезанную четвертинку помидора, который подали на этой же тарелке, официант решил нас лишить и забрал)))
Только одна позиция вина была в наличии по бокалам, по каким то заоблачным ценам…
Официанты не сильно напрягаются - их много бегает, но куда бегут, не ясно, потому что обслуживают ооочень долго и не сильно охотно.
Цены чуть выше среднего, что для такого места совсем не подходит. 
Не советую",2.0,2022-11-30T06:36:42.083Z
14,"Хуже обслуживание только в тюрьме, но там хотя бы не берут 20 процентов за это:
1. Ждали пока к нам подойдут минут 15;
2. Вместо шашлыка из баранины, принесли шашлык из говядины и пытались убедить меня, что это баранина (серьезно? Настолько за дебилов держите своих клиентов);
3. Забыли принести хлеб. Принесли, когда уже поели первое;
4. Пахлаву несли 20 минут. Хотя она готовая.

Официант ни разу не подошёл и не спросил все ли ок у нас.

Отдельное обращение к кальянщику. В начале вечера мы сразу сказали, что кальян будем, но только после того как поужинаем. Так этот товарищ 3 раза в течение ужина (прям в процессе еды) подходил и спрашивал: ""ну что? Закажете?""
Наконец, когда мы заказали, он принес кальян и ВНИМАНИЕ! ни разу не подошёл поменять угли и спросить все ли ок. А после завершения вечера, когда ему сделали замечание , то ответ просто поразил: ""у меня были другие клиенты"". 
Убивает во всем этом безобразии то, что мы платили и за обслуживание официанту (20 процентов), и за то, что нам сделали кальян (просто позорище) - сверху взяли ещё 13 процентов. 
Надеюсь, эти деньги пойдут в фонд обучения обслуживанию и забиванию кальяна. 

Еда была норм.",1.0,2022-11-20T07:42:58.406Z
14,"Был там много раз, не плохая еда, атмосфера на 5 звёзд, хостес не довольные, сервис очень медленный и грубоватый",3.0,2023-05-31T17:22:29.564Z
15,"Недавно я посетил турецкий ресторан Эфенди, и это был удивительный опыт. Я люблю турецкую кухню, и этот ресторан не разочаровал меня.

Когда я вошел в ресторан, я ощутил атмосферу Турции. Декор был очень красивым, с многочисленными турецкими элементами в интерьере. Я почувствовал себя как будто перенесся в другую страну.

Я заказал множество блюд, чтобы попробовать различные турецкие кушания. Я начал с мезе - это было невероятно вкусно. Затем я попробовал шашлык из курицы, который был сочным и прекрасно приготовленным. Я также заказал турецкий чай, который был очень ароматным и насыщенным.

Официанты были очень дружелюбными и внимательными. Они рассказали мне о каждом блюде и ответили на все мои вопросы.

В целом, мой опыт посещения турецкого ресторана был незабываемым. Я люблю турецкую кухню, и этот ресторан предложил мне все, что я хотел попробовать. Я обязательно вернусь туда в ближайшее время и порекомендую его своим друзьям.",5.0,2023-03-27T04:47:50.933Z
15,"очень нравится бывать здесь - отлично приготовленные блюда турецкой кухни, вышколенные официанты, вполне уютное место. есть одно, что напрягает - здесь всегда (!) много посетителей)))",5.0,2023-10-06T04:20:53.844Z
15,"Один из самых первых турецких ресторанов города. Вкусно готовят. Нам попался милый официант, который очень старался. 
Но. Персоналу не хватает уровня повышения квалификации сервиса. Надеюсь, лет через 5-10 мы это увидим, если будем живы.",4.0,2023-05-17T17:38:56.182Z
15,"Хороший, уютный ресторан, неплохое обслуживание, но можно если честно немного сервис улучшить, будет тогда вообще отлично. По части еды, очень всё вкусно, молодцы.",5.0,2023-10-08T08:41:24.858Z
15,"Так-с...
Что касается качества приготовления пищи, ассортимента блюд, то здесь твердая 5ка!
Обслуживание и подача периодически хромают. Усредняю до 4х.
Атмосфера весьма неплоха.
Летом рекомендую начать с прохладного айрана или лимонада.",4.0,2023-07-07T12:55:43.530Z
15,"Для больших любителей массовой турецкой кухни. Хотя место намоленное - один из ориентиров города для тех, кто привык пользоваться ориентирами. Если хотите вкусно поесть, рекомендовал бы пройти мимо. Но возможно это мои личные отношения с турецкой кухней.",2.0,2023-10-01T17:53:38.158Z
15,"Еда классно, вкусно. Персонал супер. Атмосфера прикрас но. Время ожидания очень короткий как надо. Интерьер уютный, красиво, приятно. Напитки..... МММ люблю айран у Efendi N.1... Меню, чай, чистота, мясо все как нужно безупречно, нежно, приятно... Десерты особенно идеально. 

Çok çok sevdim mekan. Yemekleri, tatlılar, mekan, aşçılar, garsonlar hepsi hepsi güzel. Bide bu Ekmek yapan çocuklar çok şeker. Ellerinize sağlık. Mekan sahibi size de teşekkürler.
EFENDİ Allah nazarlardan saklasın... Kolay gelsin...",5.0,2022-09-03T19:01:09.073Z
15,Ходила ради пахлавы турецкой но к сожалению он меня разочаровал масло много прямо чувствовался не понравилось это чисто оценка на пахлаву так как я не люблю турецкую еду ничего не могу сказать как на вкус там еда а сладости их люблю но там к сожалению не понравилось,3.0,2023-07-10T18:57:51.309Z
15,"Самая лучшая турецкая кухня в Узбекистане. Отличное обслуживание, повара Турки, готовят по традиционным соображениям турецкой кухни. Еда сытная, подача идеальная. Зимой в заведении тепло и можно согреться горячим турецким чаем. Цены приемлемые и доступные. В общем и целом - ""Efendi"" kafeye hoş geldiniz!",5.0,2023-01-24T11:06:14.806Z
15,"Из популярного ресторана турецкой кухни деградировал в примитивную столовую с ужасным сервисом и высокими ценами. Еда с неприятным запахом, официанты грубят, в плюс 57 не работает кондиционер. Айсти больше похож на печально известный Юпи с долькой лимона и веточкой мяты. Неожиданно вкусным оказался айс кофе. Это единственный плюс.",1.0,2023-06-16T06:28:09.570Z
15,Очень крутое заведение и очень вкусная еда каждую пятницу ужинаю там и особенно там самое лучшее блюдо это пидэ советую всем его попробывать,5.0,2023-07-04T20:54:54.202Z
15,"Салаты, мясо и десерты вкусные,но пицца была не сказать что хорошая, и принесли подгаревшей. Принесли всё достаточно быстро и внимательный персонал.",4.0,2023-05-03T05:52:29.844Z
15,"Кухня вкусная, официанты конечно не самые расторопные, но ситуацию спасает менеджер.
Внутри пахнет едой, так что если позволяет погода - лучше выбрать террасу",4.0,2023-05-07T17:32:33.461Z
15,"Одно из первых турецких заведений общепита. По-моему даже старейшее. Цены не сказать что кусаются, но не дёшево. Марку держат. Если любите турецкую кухню, вам сюда.",5.0,2023-10-19T16:49:17.590Z
15,"Место отличное, особенно искндер кебаб очень хорош. Мясо сочное. Персонал приветлив, менедеры залов очень дружелюбны. Из минусов только что мест очень много на подобии столовых. А так супер.",5.0,2023-01-02T18:45:38.516Z
15,"Место железно достойно на 4 звезда, но оно раньше было достойно на 5 звезды, я оцениваю за то что место уже устарело по внешнему, нужно отремонтировать и менять посуды!!! Но качества еды как обычно высокая. Можно посетить не сомневаясь!",4.0,2023-06-10T16:50:21.782Z
15,"Эфенди я уже сколько лет знаю, крутой ресторан, обожаю его, там очень много вкусняшек, так держать. Процветание, если честно у меня нет слов одни эмоции",5.0,2023-09-16T03:48:35.866Z
15,"Вкусная еда,быстро все подают и не дорого,лучше в обед туда не соваться-битком народу,это очень хороший показатель.Рекомендую",5.0,2023-07-26T07:37:52.780Z
15,"Лучшее турецкое кафе в Ташкенте.
Старый, добрый Эфенди. Донар из говядины, если кто не любит баранину.

Чаще всего ходим сюда",5.0,2023-09-30T17:23:13.227Z
15,"Возможно всё там поменялось, но пару лет назад было так.
Мы заказали кофе - нас принесли кофе 3 в 1😠. Не охотно брали заказ у явно европейских на вид людей. Русский знали только на кассе. Чисто Турецкое кафе с такой же атмосферой. Цены выше среднего
Те кто любит турецкую еду им сюда",4.0,2023-08-17T06:43:51.723Z
15,"Сразу хочется отметить очень дорого, по сравнению с другими турецкими заведениями, выбор есть, но десертное меню практически неразнообразное и ограниченное в выборе персонала много, но приходится ждать, когда обращаешься к проходящему официанту говорит сейчас к Вам подойдут, очень раздражает и портится аппетит, стоянка есть но въехать и выехать проблематично из-за узкой дороги, к сожалению не поедусмотренно администрацией заведения. В целом внутренняя обстановка уютная.",2.0,2022-08-03T11:24:29.951Z
15,"Феерический провал. Пришли компанией 6 человек, людей в зале кроме нас было немного, заполняемость - в районе трети зала. В ресторане есть приветственный бардак (стакан) чая, его принесли только троим. Дважды напомнили про это - безрезультатно. Сделали заказ, ждали еду 40 минут. Только одному человеку принесли верный заказ. Остальным - кому-то не принесли кофе, кому-то не принесли порцию еды, хотя про них напоминали несколько раз. Дополнительно заказанный чай приносили после второго напоминания. Дозаказанный салат сначала не приносили, потом официант, спустя полчаса, сказал, что он закончился. Часть заказанных блюд вообще забыли записать и передать на кухню, так что один человек остался без ужина.
Крайне не рекомендую это место.",1.0,2023-04-22T17:23:22.294Z
15,"Одно из самых старинных, стабильных турецких заведений в Ташкенте. Возможно интерьер не так нов, возможно что-то ещё не так, но мы очень любим семейно там бывать. Да и друзья тоже нет-нет ностальгируют",5.0,2023-01-28T10:57:31.079Z
15,"Вкусно, приятно, атмосфера хорошая. Отличное место для семейного отдыха или просто посидеть с супругой за красивым и изысканным столом. Цены вполне приемлемы.",5.0,2022-08-31T16:22:43.014Z
15,"Крутой ресторан, приятный уйктная атмосфера, советую еда тоже ниче, вскусно",5.0,2023-08-16T15:43:53.447Z
15,"Хорошая кухня, удобная парковка,но очень часто нет многих блюд, говорят только что кончились",4.0,2023-07-26T14:08:37.340Z
15,"Вкусная еда, но отстойный сервис. Только доели свои блюда и заказали еще напитки, как нам приносят счёт, хотя мы его ещё не просили. Типа, ""Поели? Выметайтесь!"". Дальше мы положили наличные, и должна была быть сдача, которую просто не принесли даже спустя 20 минут. И наша официантка просто пропала из зала, как только мы положили деньги. Кстати, чаевые у них изначально включены в счет. Но несмотря на это, в ресторане такая схема: официанты тебя обслуживают, пока ты не заплатил, и дальше убегают в другой зал, пока ты не плюнешь на сдачу и не свалишь. 
И хотя изначально мы собирались положить экстра-чаевые, как только принесут сдачу, естественно, не дождавшись, ушли, но туда больше не придём. Дело не в этих 130-150 рублях, а в уважении. Нельзя всучивать счет, если гость еще его не просил, и нельзя прикарманивать сдачу и исчезать, это просто противно. 
П.С.: это было уже не первый раз, в прошлый наш визит другой официант провернул точно такую же схему, так что это не случайность.",3.0,2022-11-01T14:20:38.082Z
15,"Еда очень вкусная, персонал внимательный и дружелюбный. Ходим туда постоянно.",5.0,2023-05-21T17:26:27.738Z
15,"Отличный чечевичный суп, всегда битком народу , был 5 раз и все 5 раз 80% меню не было в наличии",3.0,2023-05-02T07:54:12.813Z
15,"Коротко. Дорого. Очень дорого. Кухня оригинальная и вкусная. Но еще раз, очень дорого. Того не стоит. Не удобная маленькая автостоянка. Рекомендую если надо удивить гостей.",3.0,2023-03-05T15:16:02.758Z
15,"Вкусная турецкая кухня 
Вечером было много народа , так что лучше бронировать заранее 
Официанты неторопливые 
Брали десерт - приторно сладко , на любителя",5.0,2023-03-28T19:30:45.879Z
15,"Отличная еда ,работал когда там, на протяжении долгого времени,персонал в норме,кухня отличная,пожалуй лучший из турецкого,советую всем посетить его хотя бы раз",4.0,2023-02-04T17:24:16.144Z
15,Хорошее заведение зайти там пообедать всем советую попробовать Лахмаджон и Искандер,5.0,2023-09-30T15:33:43.747Z
15,"Нахваленный ресторан, пришли по обедать, ждали заказ 40 минут, после того как начали возмущаться администратор решил вопрос, принесли остывший заказ, но не плохой искандер кебап",3.0,2023-06-26T13:02:28.194Z
15,Одно из моих любимых ресторанов турецкой кухни с адекватными ценами.,5.0,2023-07-02T15:11:21.677Z
15,"Разнообразная еда и напитки, чистота, красиво, ожидания средная.",4.0,2023-07-01T16:58:59.323Z
15,Один из самых старых ресторанов с турецкой кухней. Неплохая подача блюд. Уровень выше среднего. Любителям турецкой кухни рекумедую к посещению.,4.0,2022-12-27T13:43:11.913Z
15,"На 5 звёзд не тянет заведение. Грязновато. Столы сразу же не убирают после клиентов, официанты не опрятные, ощущение сложилось как будто поужинали в кафе быстрого питания на рынке. А так по кухне: еда вкусная , чай бардак горчит. Особо там не возникло желание заказать что то ещё. Но Искандер вкусный",4.0,2023-02-26T15:12:02.660Z
15,"Вкусная и сытная еда и напитки, приемлемые цены, спокойная обстановка, свежий воздух, прекрасное обслуживание",5.0,2023-06-30T17:08:00.663Z
15,Дорого лучше в милли таомлар в любом на порядок будет дешевле и большие порции,5.0,2023-07-07T17:13:06.498Z
15,"Уже много лет это наш семейный ресторан, чисто, уютно, и самое главное вкусно. Можно прийти и отдохнуть, забрать с собой. Персонал вежливый",5.0,2022-06-16T16:33:04.380Z
15,"Хорошие блюда, своеобразная атмосфера, многолюдно.
Хороший выбор блюд в меню. Вкусные десерты. 
Персонал отзывчивый и обходительный, но придётся немного подождать.",5.0,2022-05-01T13:41:32.336Z
15,"Очень уютно и комфортно внутри. Видно, что у хозяина хороший вкус. Напитки вкусные. О лепешки можно и не говорить, просто супер! Мне очень понравилось блюдо ""Искандер"".",5.0,2022-04-29T04:39:01.473Z
15,Приятное место. Турецкая кухня. Летом включается микроклимат.,5.0,2023-08-30T16:24:50.399Z
15,"Интерьер как в столовке, перевёрнутые тарелки на столах, ценник средний, качество еды среднее",3.0,2023-10-08T16:44:41.313Z
15,"Вкусно, хорошая обстановка, отличный черный турецкий чай, мустафа кебаб куринный рекомендую, цены тоже порадовали, для семейных походов или с друзьями самое то",5.0,2022-02-07T20:03:09.996Z
15,"Был сегодня 28.12.2022 года. Ресторан для меня не очень. Грязненько, над вентиляцией где жарят мясо не закрытая часть утеплителя-минеральной ваты и это вся ерунда может попасть в еду, мясо было жесткое. Это даже не ресторан а так кафе среднего уровня. Я не советую к посещению.",2.0,2022-12-28T15:15:34.612Z
15,"Очень вкусный куриный донар, обязательно попробуйте!",5.0,2023-09-23T07:18:07.936Z
15,"Хорошее заведение. Как только садишься за стол сразу приносят чай (чай вкусный). Приятная атмосферы, хорошее обслуживание. Цена чуть выше среднего по городу. Еда вкусная и выбор хороший.",5.0,2022-01-29T12:48:49.060Z
15,Хорошое место. Вкусно. Кушали несколько месяцев назад. Персонал медленный. Интерьер ничего особенного. Но уютно. Чай вкусный. Вроде везде аккуратно и чисто было.,5.0,2022-02-04T19:29:18.128Z
16,"Еда очень вкусная и вкусная 😁. Место и внутри ресторана в среднем состояние. Подойдет на обед и на быструю ужин, а так у всех вкус разные. Шашлык и самса особенно вкусно.",4.0,2023-08-26T15:15:12.161Z
16,"Очень вкусный шашлык и все остальные блюда тоже вкусные, цены приемлемые, не высокие.
На втором этаже есть зал для некурящих.
Рекомендую к посещению!!!",5.0,2023-07-11T12:38:26.115Z
16,"Ели всегда на втором этаже с детьми. Что рекомендую- окрошку, люля кебаб, и детям нравилась картошка фри, с приправкой. Были там каждый день, всегда народу Не много, места есть свободные, цены приятные",5.0,2023-08-25T03:02:44.210Z
16,"Нравится это место, особенно блюдо из молодого ягненка называется Варуги, снаружи хрустящая корочка, внутри сочное мясо, просто супер,всем советую.И шашлыки у них не плохие,шурпа вкусная и олот самса.",5.0,2023-08-23T16:41:02.119Z
16,"Попробуйте удивительную самсу, которая тает во рту, сидя в великолепном зале на втором этаже. Баранина,соусы, напитки- все на высшем уровне. Нам очень понравилось быть у вас!",5.0,2023-05-26T17:04:48.054Z
16,Салом алейкум всем гурманам шашлыков и вкусной еды к сожалению был очень разочарован этим зовидением обслуживание и качество на тройку нечего личного возможно мы попали на выходные дни но это не причина такого обслуживания клиентов пища была солёная и холодной особенно шашлыки честно я был разочарован,3.0,2023-09-03T00:16:55.628Z
16,"Хорошее место, вкусный шашлык, дороговато но в целом норм. Можно курить в зале(хорогая вентиляция, запаха табака нет). Можно со своим алкоголем",4.0,2023-09-12T13:09:33.708Z
16,"Хорошая место для ужина, готовят вкусно, обслуживают хорошо! Цена приличная! Есть разливное пиво и алкоголь!",5.0,2023-08-11T19:41:51.529Z
16,"За короткий промежуток времени очень сильно стало хромать обслуживание. А также официанты обсчитывают и приписывают в счёт то, что заведомо уже было отменено в связи с тем, что этого на данный момент в меню нет либо закончилось. 
А в остальном еда осталась такой же вкусной и свежей. Рекомендую, если брать на вынос.",3.0,2023-08-27T16:28:25.040Z
16,Исключительно вкусно! Прекрасное обслуживание. Уютная атмосфера. Удобное расположение.,5.0,2023-09-27T15:20:36.500Z
16,"Забегаловка. Устаревший интерьер, отсутствие вентиляции. После посещения заведения запах пищи на долгое время оседает на вашу одежду. Качество блюд низкое, очень много жира. Не рекомендую.",3.0,2023-08-05T13:09:33.101Z
16,"Неоднократно посещал это заведение. Готовят хорошо и вкусно, но дороговато. Место удобное.",3.0,2023-07-10T19:06:43.325Z
16,"Вкусно, вежливый персонал. Жаль закрываются уже в 23:00 и прохладно было 6 декабря 2022. А в целом - понравилось. Бывал там не один раз и всегда нравилось.",5.0,2022-12-07T16:04:22.317Z
16,"Ужасная обслуга!!!! Ждали всё по часу, и то приносили не всё, что заказывали. То чай забывали, то салат… в итоге принесли всё кусками, чай так и не дождались. Один салат принесли, и то по моему чей то)))) а второй принесли когда мы уже встали, и были очень удивлены когда мы скакали, что уже не нужно. Короче больше ни ногой!",1.0,2023-04-22T09:50:22.851Z
16,"Вкусно пообедали. Суп, шашлык, лепешки. Была музыка. Официант вежлив.",5.0,2023-06-21T06:03:40.118Z
16,Еда хорошая и качественная. Свежая. Персонал вежливый. Цены не кусаются. Время приготовления быстрая. Атмосфера душевная но люди много курят.,5.0,2022-10-20T16:47:44.483Z
16,За шашлыками только сюда. Очень вкусный картофель фри. Порции салатов очень хорошие!,5.0,2023-08-04T17:59:03.074Z
16,Очень долго готовят там работают всеголишь 3 повора практически не успевают Мне приходилось ждать шашлыка целый час,1.0,2023-09-16T09:57:46.229Z
16,"Изумительные шашлыки, атмосфера начала 00х, если сравнивать с РФ. Можно курить и есть алкоголь. При этом нет громкой музыки и вентиляция отлично справляется. Супер.",5.0,2022-10-07T13:29:13.787Z
16,"Хорошее место, хорошо в большом зале. Кухня приличная",4.0,2023-07-19T16:57:45.530Z
16,"Очень вкусная национальная кухня. Стоит отметить шашлык из баранины тает во рту. Так же вагури замечательное блюдо, но иногда мясо бывает резиновым в вагури, но все равно вкусно. Алат сомса тоже прекрасная. Еще атмосфера понравилась вечером. Все отдыхают в свое удовольствие никому никто не мешает.",5.0,2022-01-19T10:21:00.196Z
16,"Отличная кухня, отличные блюда, алекватные цены.",5.0,2023-07-28T17:21:49.662Z
16,Вкусно готовят. Официанты обслужавают хорошо.,5.0,2023-05-23T18:50:46.840Z
16,"Любителям баранины понравится кавказские шашлыки. Бон филе тоже отличное. Отдельно можно говорить об Олот сомсе, которая всегда есть и всегда вкусная. Одним словом любителям национальной кухне стоит зайти",5.0,2022-04-17T17:34:59.115Z
16,Обслуживание так себе.Сказать что там все классно значить врать себе и всем.,2.0,2023-07-30T12:22:36.477Z
16,"Шашлыки огонь, рекомендую. Реальные блюда за свою цену.",5.0,2023-05-17T17:29:13.976Z
16,"Крайне не советую.
Обслуживание хуже некуда, 1 салат готовили 30 минут! Салат не понравится.
Друг заказывал мясо, готовили минут 40, мясо как резина.
Спустя 40 мин, на вопрос ""почему так долго?"" Хамским тоном дали понять, что мы не одни, хотя кроме нас было занято только 2 (!) стола!",1.0,2022-10-08T08:41:06.345Z
16,"вкусно, удобно, обстановка хорошая, блюда быстро готовят и вкусно и добротно",5.0,2023-01-22T18:21:13.503Z
16,"Вкусные нежнейшие шашлыки!
Самса просто сказка!
Часто бываем. Обслуживание быстрое, вежливое, аккуратно внутри, чисто.",5.0,2022-05-23T16:22:39.763Z
16,"Хорошая кухня, уютный зал, вкусный шашлык.",5.0,2023-09-02T17:21:11.107Z
16,Неплохое сочетание цены и качества. Мне не хватает чистоты и уюта. Залы очень сильно прокурены. Уборные нуждаются в ремонте.,4.0,2022-10-27T15:54:53.284Z
16,"Хорошо, вкусно из спиртных, пиво и водка",4.0,2023-05-02T16:18:12.723Z
16,"Всё что касается мяса, вкуснее только дома, но это кафе, доброе, уютное и спокойное",5.0,2023-01-05T17:01:59.775Z
16,"Оставил тут частичку своей печени, очень хорошая кухня и интерьер, всем советую",5.0,2023-01-22T17:41:47.014Z
16,Хорошее место для обеда и ужина. Больше всего там нравится балаза.,5.0,2022-12-13T17:28:13.792Z
16,"На заводской вкуснее хотя тоже не вау
Максимум 4 звезды",1.0,2023-08-26T11:52:41.218Z
16,Шашлыки топ! Только салат с майонезом не очень!,4.0,2023-10-06T11:12:20.745Z
16,"Среднее качество кафе, с приемлемыми ценами. Многие Гиждуванские блюда хорошего качества, но не все. Например Вагури, не самый лучший. Есть места по лучше.",5.0,2021-07-26T08:26:59.203Z
16,Дороговато ..и шашлыки на три с плюсом,2.0,2023-09-05T18:23:30.796Z
16,"Вкусные шашлыки, и чисто",5.0,2023-06-09T06:13:14.782Z
16,"Мясо по домашнему - принесли холодным, мастава пересолена, шашлык ждал ждал, не дождался, попросил счёт, а там шашлык даже не указан, т. Е. получается его даже не приняли в заказ. И за что получается мы заплатили 15% ""обслуживание""?",1.0,2022-04-01T14:31:16.956Z
16,"Вкусный вагурри, вкусный шашлык, вкусный баланза. Шустрые официанты. Салаты тоже очень вкусные. Рекомендую",5.0,2022-04-25T21:44:37.539Z
16,"Лучшая баранина, которую я пробовал, по рецепту ""во фритюре"". Рекоммендую",5.0,2023-04-20T22:58:01.810Z
16,Очень вкусная кухня. Особенно шашлык очень мягкий и вкусный.,5.0,2022-12-05T17:43:58.967Z
16,Дорого и не вкусно готовить,1.0,2023-05-11T16:52:07.389Z
16,Одно из самых первых заведений бухарской национальной кухни.,4.0,2023-03-19T18:24:04.856Z
16,Приятная атмосфера. Персонал очень заботливый. Понимаю русский язык. Я сам из Беларусь.,5.0,2022-05-31T15:03:21.540Z
16,"Вкусно готовят,Вагури,",5.0,2023-10-16T11:49:01.263Z
16,"посетителям обязательно надо попробовать блюдо ВАГУРИ!!!! только надо попросить официанта, чтоб повар приготовил не слишком жирное мясо. иначе будете есть один курдючный жир.",5.0,2022-03-01T10:07:36.551Z
16,"Правильное место для ценителей нарына, учитывая что ресторан находится в месте называемом махалля-казы.",5.0,2022-05-14T17:38:24.446Z
17,"Ресторан расположен в девятиэтажки( бывший магазин "" детский мир "" в центре города . Это сеть ресторанов. Достаточно уютное просторное место, чисто, аккуратно стульчики, диванчики..... Хорошая кухня ( в основном национальная и турецкая), не дорого, быстро готовят, персонал приветлив( в обеденное время практически все места заняты) . Но есть проблема- это парковка( мало мест). Но можно припарковаться где нибудь рядом . И пешочком добраться до ресторана.",4.0,2023-02-09T15:51:08.774Z
17,"Свадебный плов вкусный, обслуживание быстрое, вежливое обхождение. Цена с учетом комиссии оправданная: удобно было зайти в ресторан во время прогулки. Не очень понравился выбор музыки, но это не критично.",5.0,2023-10-17T06:42:24.814Z
